fraud_id,fraud_type,location,date_reported,amount_loss,reported_by,age,channel,is_preventable,fraud_detected_at,risk_score
FRAUD-8188466,Payment Fraud,Ontario,2024-05-15,8135.42,employer,43,phone,False,Processing,0.18
FRAUD-4401642,Online Shopping,Ontario,2024-07-14,6499.24,victim,18,phone,False,Initiation,0.26
FRAUD-1030525,Employment Fraud,Ontario,2024-08-09,5018.86,police,62,in-person,True,Initiation,0.51
FRAUD-3717550,Payment Fraud,Ontario,2024-08-21,3496.49,employer,32,email,True,Initiation,0.47
FRAUD-6517449,Employment Fraud,Ontario,2024-04-10,3835.89,police,41,phone,True,Processing,0.39
FRAUD-1237472,Payment Fraud,Ontario,2024-06-12,6143.4,victim,68,email,False,Processing,0.3
FRAUD-3113324,Investment Fraud,Ontario,2024-11-26,1376.45,victim,52,in-person,False,Initiation,0.45
FRAUD-6768329,Identity Fraud,Ontario,2024-09-20,8016.3,victim,80,in-person,True,Processing,0.37
FRAUD-5432928,Payment Fraud,Ontario,2024-04-27,6294.56,victim,49,email,False,Completion,0.13
FRAUD-4655049,Payment Fraud,Ontario,2024-07-10,6464.19,police,73,in-person,False,Processing,0.6
FRAUD-1189945,Investment Fraud,Ontario,2024-09-19,9276.46,police,28,email,True,Processing,0.58
FRAUD-1244755,Online Shopping,Ontario,2024-06-20,2368.41,victim,38,in-person,True,Initiation,0.46
FRAUD-3774387,Identity Fraud,Ontario,2024-04-30,4325.66,police,56,phone,False,Completion,0.19
FRAUD-1687564,Investment Fraud,Ontario,2024-06-01,8603.81,police,55,email,False,Initiation,0.78
FRAUD-2189519,Payment Fraud,Ontario,2024-04-28,6612.21,employer,39,email,False,Initiation,0.5
FRAUD-7987821,Government-Related,Ontario,2024-12-07,3223.5,victim,19,phone,False,Initiation,0.27
FRAUD-8747339,Online Shopping,Ontario,2024-10-24,7591.09,police,63,in-person,False,Initiation,0.11
FRAUD-3191177,Employment Fraud,Ontario,2024-12-04,8677.31,victim,38,phone,True,Initiation,0.65
FRAUD-8606518,Online Shopping,Ontario,2025-03-15,1747.19,employer,44,in-person,True,Initiation,0.37
FRAUD-2547211,Other,Ontario,2024-05-22,3682.72,victim,54,in-person,False,Completion,0.81
FRAUD-9640737,Other,Ontario,2024-12-13,4752.41,victim,59,phone,False,Processing,0.59
FRAUD-2573659,Investment Fraud,Ontario,2025-03-29,9551.25,employer,43,email,True,Initiation,0.83
FRAUD-3383936,Payment Fraud,Ontario,2024-12-17,969.49,victim,78,phone,False,Processing,0.38
FRAUD-1256656,Payment Fraud,Ontario,2025-03-29,1094.67,police,40,in-person,True,Processing,0.66
FRAUD-5584182,Employment Fraud,Ontario,2024-11-24,7575.21,employer,37,in-person,True,Initiation,0.81
FRAUD-8312730,Health Fraud,Ontario,2024-08-01,7509.32,police,23,in-person,False,Initiation,0.25
FRAUD-4579240,Other,Ontario,2025-01-01,5000.87,victim,82,email,True,Initiation,0.76
FRAUD-5397493,Online Shopping,Ontario,2025-01-08,8665.45,police,40,phone,False,Completion,0.87
FRAUD-3240607,Health Fraud,Ontario,2024-05-10,6133.84,employer,40,phone,False,Initiation,0.11
FRAUD-1690880,Identity Fraud,Ontario,2024-05-31,2187.99,police,48,phone,True,Processing,0.85
FRAUD-4050025,Investment Fraud,Ontario,2025-03-14,7403.53,employer,79,email,False,Initiation,0.28
FRAUD-5361231,Identity Fraud,Ontario,2024-11-14,7180.94,police,35,in-person,True,Processing,0.67
FRAUD-3082332,Identity Fraud,Ontario,2024-12-29,5378.81,police,74,phone,False,Completion,0.24
FRAUD-9590796,Employment Fraud,Ontario,2024-05-17,9647.39,employer,59,phone,True,Initiation,0.29
FRAUD-5083074,Identity Fraud,Ontario,2024-09-05,3088.64,police,24,phone,False,Completion,0.51
FRAUD-8734420,Identity Fraud,Ontario,2024-10-23,7066.21,police,82,phone,True,Initiation,0.39
FRAUD-7769785,Payment Fraud,Ontario,2024-09-22,6682.63,employer,43,phone,True,Initiation,0.43
FRAUD-8294794,Payment Fraud,Ontario,2024-11-05,3014.5,employer,22,in-person,True,Processing,0.86
FRAUD-7190837,Identity Fraud,Ontario,2024-09-05,939.8,police,30,email,False,Completion,0.9
FRAUD-8256847,Identity Fraud,Ontario,2024-10-23,9880.69,police,84,phone,False,Initiation,0.54
FRAUD-2823128,Health Fraud,Ontario,2024-09-26,5398.45,victim,70,in-person,False,Processing,0.75
FRAUD-1269882,Government-Related,Ontario,2025-01-01,4939.92,police,49,email,False,Initiation,0.9
FRAUD-4837645,Other,Ontario,2025-01-20,564.09,police,56,phone,False,Completion,0.36
FRAUD-2538538,Payment Fraud,Ontario,2024-12-07,6685.02,employer,47,phone,True,Initiation,0.66
FRAUD-8220490,Identity Fraud,Ontario,2025-02-23,5234.72,employer,23,email,True,Processing,0.4
FRAUD-9016740,Online Shopping,Ontario,2025-01-13,4477.5,employer,46,phone,True,Processing,0.26
FRAUD-3365047,Online Shopping,Ontario,2025-03-24,9343.75,employer,48,in-person,True,Completion,0.39
FRAUD-4896618,Identity Fraud,Ontario,2024-07-20,5904.19,victim,81,email,True,Initiation,0.36
FRAUD-7239207,Investment Fraud,Ontario,2025-03-05,7334.9,police,64,phone,True,Completion,0.29
FRAUD-5510720,Online Shopping,Ontario,2024-10-28,4030.79,employer,48,email,False,Processing,0.32
FRAUD-2777388,Investment Fraud,Ontario,2024-10-17,3393.82,employer,71,in-person,False,Processing,0.35
FRAUD-3042370,Online Shopping,Ontario,2024-07-29,7110.52,police,49,phone,False,Processing,0.73
FRAUD-4515461,Payment Fraud,Ontario,2025-03-31,2688.14,victim,50,phone,False,Initiation,0.61
FRAUD-9050593,Investment Fraud,Ontario,2024-06-18,3287.09,police,42,email,True,Initiation,0.13
FRAUD-9834493,Health Fraud,Ontario,2024-07-23,1677.57,employer,19,in-person,False,Processing,0.44
FRAUD-4832788,Online Shopping,Ontario,2025-03-10,4113.31,employer,44,phone,True,Processing,0.21
FRAUD-4225462,Investment Fraud,Ontario,2024-07-13,6463.42,employer,61,in-person,True,Completion,0.63
FRAUD-9127805,Employment Fraud,Ontario,2025-02-17,3167.67,victim,72,email,False,Processing,0.63
FRAUD-9564802,Payment Fraud,Ontario,2024-04-01,4133.35,employer,83,email,False,Completion,0.57
FRAUD-7385325,Identity Fraud,Ontario,2024-07-05,6889.4,employer,56,email,True,Processing,0.39
FRAUD-7060948,Employment Fraud,Ontario,2024-07-18,5380.05,police,78,email,True,Completion,0.22
FRAUD-8953141,Payment Fraud,Ontario,2024-11-22,4212.8,employer,19,in-person,False,Completion,0.14
FRAUD-6402596,Payment Fraud,Ontario,2025-04-01,1459.95,employer,78,phone,True,Initiation,0.31
FRAUD-6300535,Online Shopping,Ontario,2025-02-08,5930.71,police,80,in-person,True,Completion,0.52
FRAUD-6629842,Investment Fraud,Ontario,2025-02-22,1051.64,police,71,phone,True,Initiation,0.61
FRAUD-7243092,Payment Fraud,Ontario,2024-08-29,2515.38,employer,49,email,False,Processing,0.84
FRAUD-2257775,Online Shopping,Ontario,2025-03-04,2184.28,police,64,email,True,Initiation,0.18
FRAUD-2472180,Investment Fraud,Ontario,2024-08-03,2546.0,police,43,in-person,False,Completion,0.74
FRAUD-3633693,Payment Fraud,Ontario,2024-09-25,3789.7,victim,69,phone,True,Completion,0.3
FRAUD-4416438,Other,Ontario,2025-03-19,2742.21,employer,51,phone,False,Completion,0.56
FRAUD-9554478,Investment Fraud,Ontario,2024-08-29,9639.27,victim,84,in-person,False,Initiation,0.76
FRAUD-1008796,Other,Ontario,2024-10-25,7373.33,victim,72,phone,False,Processing,0.55
FRAUD-6525603,Government-Related,Ontario,2024-08-07,7809.48,police,56,email,True,Completion,0.87
FRAUD-3225099,Investment Fraud,Ontario,2024-07-09,5935.84,police,72,in-person,True,Completion,0.67
FRAUD-9718055,Identity Fraud,Ontario,2024-06-18,8874.73,victim,82,phone,True,Initiation,0.76
FRAUD-1619152,Payment Fraud,Ontario,2024-10-10,7957.86,victim,68,in-person,True,Initiation,0.13
FRAUD-4973766,Identity Fraud,Ontario,2024-07-08,3381.79,victim,41,in-person,True,Initiation,0.23
FRAUD-8225364,Investment Fraud,Ontario,2024-10-29,2099.19,police,29,email,True,Processing,0.15
FRAUD-9491642,Payment Fraud,Ontario,2024-10-04,5640.18,police,85,phone,False,Initiation,0.42
FRAUD-4875568,Payment Fraud,Ontario,2024-09-27,3640.58,employer,59,in-person,False,Initiation,0.3
FRAUD-8362609,Identity Fraud,Ontario,2024-11-03,9998.77,victim,75,in-person,True,Initiation,0.73
FRAUD-8676491,Employment Fraud,Ontario,2024-07-04,2826.38,police,45,in-person,True,Initiation,0.68
FRAUD-9981349,Identity Fraud,Ontario,2024-06-15,5657.18,employer,64,email,True,Processing,0.84
FRAUD-5450435,Payment Fraud,Ontario,2024-08-17,8562.03,police,26,phone,False,Completion,0.13
FRAUD-6732105,Payment Fraud,Ontario,2024-04-30,1872.48,victim,41,in-person,True,Initiation,0.17
FRAUD-5286669,Online Shopping,Ontario,2024-04-22,1848.48,police,23,phone,True,Processing,0.87
FRAUD-5868653,Government-Related,Ontario,2024-08-15,5543.73,employer,76,in-person,False,Processing,0.25
FRAUD-3745208,Investment Fraud,Ontario,2024-11-27,9047.8,victim,67,phone,False,Completion,0.76
FRAUD-9362977,Investment Fraud,Ontario,2024-05-23,1044.27,employer,63,phone,True,Processing,0.56
FRAUD-8959179,Investment Fraud,Ontario,2024-04-07,6440.28,victim,73,in-person,True,Completion,0.32
FRAUD-5394595,Payment Fraud,Ontario,2024-06-07,1949.86,police,53,in-person,False,Completion,0.85
FRAUD-5609304,Online Shopping,Ontario,2025-03-12,6151.89,police,77,in-person,True,Completion,0.67
FRAUD-2982179,Payment Fraud,Ontario,2025-02-01,7577.69,employer,37,phone,False,Initiation,0.61
FRAUD-6235053,Investment Fraud,Ontario,2024-12-21,1947.22,victim,75,in-person,False,Processing,0.64
FRAUD-7223390,Employment Fraud,Ontario,2024-11-13,3982.71,police,47,in-person,False,Completion,0.42
FRAUD-1339500,Payment Fraud,Ontario,2024-04-15,6934.82,victim,58,email,False,Initiation,0.83
FRAUD-7947135,Investment Fraud,Ontario,2024-10-07,8438.52,victim,36,phone,True,Processing,0.74
FRAUD-4567141,Employment Fraud,Ontario,2024-11-19,5905.23,police,74,email,True,Initiation,0.37
FRAUD-7416470,Payment Fraud,Ontario,2025-02-04,1779.4,police,66,email,True,Processing,0.41
FRAUD-6359870,Payment Fraud,Ontario,2024-10-21,9447.65,police,55,phone,False,Initiation,0.53
FRAUD-9801776,Government-Related,Ontario,2024-08-20,4274.28,police,76,in-person,False,Completion,0.12
FRAUD-6452993,Payment Fraud,Ontario,2024-11-19,1659.01,employer,43,phone,False,Completion,0.61
FRAUD-3593313,Payment Fraud,Ontario,2024-11-24,3062.38,police,29,phone,True,Processing,0.36
FRAUD-8796250,Identity Fraud,Ontario,2025-01-05,9928.63,employer,54,email,True,Processing,0.55
FRAUD-6951892,Investment Fraud,Ontario,2024-08-31,4033.46,victim,53,phone,True,Processing,0.53
FRAUD-1646068,Payment Fraud,Ontario,2024-09-26,1947.67,police,49,in-person,False,Processing,0.85
FRAUD-2932123,Employment Fraud,Ontario,2025-01-06,4953.37,employer,26,in-person,True,Initiation,0.62
FRAUD-1609008,Investment Fraud,Ontario,2024-07-13,1551.68,victim,25,in-person,False,Completion,0.65
FRAUD-5902563,Investment Fraud,Ontario,2024-08-28,8343.92,police,32,in-person,True,Initiation,0.8
FRAUD-4340176,Identity Fraud,Ontario,2024-08-06,4524.09,victim,57,phone,True,Completion,0.69
FRAUD-2701070,Payment Fraud,Ontario,2024-11-26,5909.33,police,19,phone,True,Initiation,0.3
FRAUD-9202519,Online Shopping,Ontario,2024-10-26,2369.27,victim,84,phone,True,Initiation,0.23
FRAUD-3686258,Employment Fraud,Ontario,2024-08-23,5131.99,police,26,email,False,Initiation,0.72
FRAUD-7692046,Health Fraud,Ontario,2024-10-20,5243.67,employer,79,email,False,Completion,0.38
FRAUD-8987085,Health Fraud,Ontario,2024-04-14,3366.22,police,19,email,True,Initiation,0.31
FRAUD-6934223,Payment Fraud,Ontario,2024-07-15,1530.44,victim,32,email,True,Completion,0.4
FRAUD-9589586,Investment Fraud,Ontario,2024-07-26,8825.9,police,69,in-person,False,Processing,0.74
FRAUD-4935941,Payment Fraud,Ontario,2024-12-02,4243.0,victim,56,phone,True,Initiation,0.23
FRAUD-5612522,Online Shopping,Ontario,2024-11-25,4264.85,police,18,phone,True,Processing,0.59
FRAUD-4322113,Employment Fraud,Ontario,2024-12-24,4298.0,employer,83,in-person,True,Completion,0.79
FRAUD-5985257,Investment Fraud,Ontario,2025-02-26,6150.47,employer,25,in-person,True,Completion,0.33
FRAUD-7424546,Identity Fraud,Ontario,2024-04-08,9647.84,employer,33,phone,True,Processing,0.84
FRAUD-7206268,Online Shopping,Ontario,2024-10-01,7872.15,police,53,phone,True,Initiation,0.84
FRAUD-8341176,Investment Fraud,Ontario,2024-04-21,8776.74,employer,53,phone,True,Initiation,0.28
FRAUD-1853128,Investment Fraud,Ontario,2024-10-13,1921.12,victim,46,email,False,Completion,0.24
FRAUD-7850002,Other,Ontario,2024-12-25,3503.28,victim,46,email,True,Initiation,0.83
FRAUD-6627979,Payment Fraud,Ontario,2024-12-02,8291.25,police,61,email,True,Completion,0.46
FRAUD-4374569,Identity Fraud,Ontario,2024-05-29,6332.34,victim,19,in-person,False,Processing,0.58
FRAUD-6180373,Employment Fraud,Ontario,2024-07-10,4097.76,police,56,phone,False,Initiation,0.4
FRAUD-4040959,Identity Fraud,Ontario,2025-02-10,3320.8,victim,54,email,False,Initiation,0.78
FRAUD-6332352,Payment Fraud,Ontario,2025-01-18,1237.16,employer,45,in-person,True,Initiation,0.84
FRAUD-7519936,Employment Fraud,Ontario,2024-06-24,681.81,victim,67,in-person,False,Completion,0.31
FRAUD-6281114,Other,Ontario,2024-11-11,5632.69,police,63,in-person,False,Initiation,0.16
FRAUD-6178720,Employment Fraud,Ontario,2024-05-25,8226.99,victim,67,email,True,Completion,0.39
FRAUD-7386319,Investment Fraud,Ontario,2025-02-19,5311.86,victim,29,email,True,Initiation,0.59
FRAUD-2825278,Health Fraud,Ontario,2024-11-25,7799.01,employer,51,in-person,False,Completion,0.26
FRAUD-1339333,Investment Fraud,Ontario,2024-08-11,9974.86,victim,66,in-person,True,Processing,0.42
FRAUD-5296596,Government-Related,Ontario,2024-08-21,2522.93,employer,83,in-person,False,Initiation,0.68
FRAUD-6033327,Investment Fraud,Ontario,2024-05-05,5531.59,employer,37,in-person,False,Initiation,0.36
FRAUD-3390508,Payment Fraud,Ontario,2024-07-02,9624.93,victim,51,in-person,False,Initiation,0.46
FRAUD-7726540,Identity Fraud,Ontario,2025-02-26,5324.77,victim,59,email,True,Completion,0.73
FRAUD-8185347,Health Fraud,Ontario,2024-08-17,8354.84,employer,32,email,True,Completion,0.66
FRAUD-7430490,Online Shopping,Ontario,2024-07-28,666.6,victim,77,in-person,False,Completion,0.28
FRAUD-3874579,Identity Fraud,Ontario,2025-03-13,6811.05,employer,76,email,True,Completion,0.61
FRAUD-5442234,Identity Fraud,Ontario,2024-12-07,7179.06,employer,74,phone,True,Initiation,0.31
FRAUD-4622218,Investment Fraud,Ontario,2024-08-21,4002.96,police,61,in-person,True,Initiation,0.11
FRAUD-1017014,Employment Fraud,Ontario,2025-03-07,2344.43,employer,27,phone,False,Initiation,0.67
FRAUD-7955223,Online Shopping,Ontario,2025-01-02,8269.98,police,32,in-person,False,Processing,0.71
FRAUD-6174212,Online Shopping,Ontario,2024-05-01,2685.11,employer,67,in-person,True,Completion,0.37
FRAUD-1818498,Payment Fraud,Ontario,2024-05-27,7884.11,employer,56,email,True,Initiation,0.26
FRAUD-4853855,Investment Fraud,Ontario,2024-10-25,9226.77,employer,33,email,False,Processing,0.3
FRAUD-5589521,Payment Fraud,Ontario,2024-08-09,895.9,employer,31,email,False,Completion,0.3
FRAUD-3576861,Investment Fraud,Ontario,2024-10-10,3074.41,employer,31,in-person,False,Completion,0.43
FRAUD-9178595,Payment Fraud,Ontario,2024-11-23,2328.48,police,31,in-person,False,Completion,0.67
FRAUD-1219006,Payment Fraud,Ontario,2025-01-30,9715.12,police,81,in-person,False,Initiation,0.3
FRAUD-4806136,Investment Fraud,Ontario,2024-12-10,1593.55,police,85,in-person,True,Processing,0.14
FRAUD-7066934,Payment Fraud,Ontario,2024-12-11,1062.68,victim,46,phone,True,Initiation,0.3
FRAUD-5089927,Investment Fraud,Ontario,2024-07-24,7604.49,employer,25,in-person,False,Initiation,0.24
FRAUD-9512052,Payment Fraud,Ontario,2024-11-04,4082.29,employer,59,phone,True,Processing,0.16
FRAUD-7402563,Payment Fraud,Ontario,2024-08-24,2953.54,victim,70,in-person,True,Processing,0.62
FRAUD-7934421,Identity Fraud,Ontario,2024-05-16,921.81,victim,74,email,True,Processing,0.13
FRAUD-6195196,Payment Fraud,Ontario,2024-09-04,1843.7,victim,76,phone,True,Initiation,0.14
FRAUD-6299877,Online Shopping,Ontario,2024-08-15,3084.45,victim,19,phone,False,Initiation,0.73
FRAUD-9222165,Payment Fraud,Ontario,2024-11-19,7709.64,police,61,email,False,Completion,0.18
FRAUD-9480849,Investment Fraud,Ontario,2024-11-15,1343.15,victim,28,phone,False,Processing,0.42
FRAUD-1067295,Payment Fraud,Ontario,2024-12-24,1500.93,employer,72,email,True,Completion,0.31
FRAUD-5490507,Other,Ontario,2024-09-02,5389.75,police,22,email,True,Initiation,0.25
FRAUD-9308220,Payment Fraud,Ontario,2025-03-22,9689.09,police,49,in-person,False,Initiation,0.28
FRAUD-9264851,Payment Fraud,Ontario,2024-07-21,789.41,police,64,email,False,Completion,0.45
FRAUD-7782315,Health Fraud,Ontario,2024-04-10,1119.62,police,47,in-person,True,Completion,0.14
FRAUD-5552820,Payment Fraud,Ontario,2025-03-03,994.75,employer,42,in-person,False,Initiation,0.8
FRAUD-1442442,Investment Fraud,Ontario,2025-02-25,7123.74,police,78,email,True,Completion,0.2
FRAUD-8732035,Payment Fraud,Ontario,2024-10-30,1248.44,police,38,email,True,Completion,0.41
FRAUD-1992117,Online Shopping,Ontario,2024-07-23,6833.95,police,59,in-person,True,Processing,0.37
FRAUD-5752559,Health Fraud,Ontario,2024-10-15,6866.58,employer,81,in-person,False,Initiation,0.52
FRAUD-9620026,Payment Fraud,Ontario,2024-12-29,4348.16,victim,20,phone,False,Processing,0.12
FRAUD-5988495,Identity Fraud,Ontario,2025-03-04,3910.46,police,64,email,True,Initiation,0.64
FRAUD-7342740,Payment Fraud,Ontario,2025-01-13,9806.42,police,74,email,True,Initiation,0.45
FRAUD-6172293,Online Shopping,Ontario,2025-01-06,2739.4,employer,76,email,False,Completion,0.89
FRAUD-5659889,Online Shopping,Ontario,2024-12-17,983.59,police,19,email,False,Processing,0.21
FRAUD-6464741,Employment Fraud,Ontario,2024-04-14,3624.62,employer,49,in-person,False,Processing,0.55
FRAUD-5504478,Payment Fraud,Ontario,2024-04-29,6144.65,employer,68,in-person,False,Completion,0.53
FRAUD-4453309,Online Shopping,Ontario,2024-07-15,5470.48,police,57,phone,False,Initiation,0.26
FRAUD-6762821,Employment Fraud,Ontario,2025-03-25,2594.27,victim,60,in-person,True,Initiation,0.17
FRAUD-8325035,Payment Fraud,Ontario,2024-06-03,6736.52,victim,72,email,True,Initiation,0.16
FRAUD-3461960,Payment Fraud,Ontario,2024-12-17,8265.75,police,32,phone,True,Initiation,0.63
FRAUD-4646439,Identity Fraud,Ontario,2024-12-02,3658.55,victim,21,phone,False,Initiation,0.71
FRAUD-2638239,Online Shopping,Ontario,2024-06-29,8323.77,police,60,email,False,Initiation,0.65
FRAUD-4084321,Payment Fraud,Ontario,2024-11-06,4619.14,victim,22,phone,True,Initiation,0.88
FRAUD-2013076,Identity Fraud,Ontario,2024-10-02,1550.44,victim,63,in-person,True,Initiation,0.21
FRAUD-6393240,Other,Ontario,2024-08-11,4978.21,employer,55,phone,False,Initiation,0.14
FRAUD-9921134,Payment Fraud,Ontario,2024-10-18,1521.86,police,61,phone,False,Processing,0.57
FRAUD-7838770,Payment Fraud,Ontario,2024-06-14,3548.71,victim,19,email,True,Processing,0.23
FRAUD-1163160,Identity Fraud,Ontario,2025-03-13,1868.83,victim,25,email,True,Processing,0.56
FRAUD-1131443,Investment Fraud,Ontario,2025-02-02,5564.9,employer,43,phone,False,Processing,0.2
FRAUD-7123638,Government-Related,Ontario,2024-04-03,9485.58,police,83,phone,False,Completion,0.89
FRAUD-9224493,Identity Fraud,Ontario,2024-04-03,2911.11,police,71,email,False,Processing,0.42
FRAUD-9305864,Investment Fraud,Ontario,2024-11-25,9190.12,employer,71,in-person,True,Processing,0.32
FRAUD-9673624,Investment Fraud,Ontario,2025-01-09,1832.39,employer,61,email,False,Initiation,0.12
FRAUD-7166176,Online Shopping,Ontario,2025-03-01,9701.34,police,57,email,False,Completion,0.23
FRAUD-3318581,Identity Fraud,Ontario,2024-04-03,9604.19,victim,41,phone,False,Completion,0.72
FRAUD-1496100,Investment Fraud,Ontario,2024-06-22,1281.18,victim,36,email,True,Completion,0.29
FRAUD-4850970,Online Shopping,Ontario,2024-08-08,5868.7,employer,76,in-person,False,Initiation,0.35
FRAUD-8638771,Investment Fraud,Ontario,2024-09-01,4105.34,police,61,email,True,Initiation,0.66
FRAUD-6464064,Government-Related,Ontario,2024-08-29,1420.58,victim,48,phone,True,Completion,0.35
FRAUD-7361849,Investment Fraud,Ontario,2024-04-16,5386.38,employer,56,in-person,False,Processing,0.23
FRAUD-2657177,Investment Fraud,Ontario,2024-12-11,9931.37,police,21,phone,False,Initiation,0.84
FRAUD-3104457,Payment Fraud,Ontario,2025-02-12,7571.54,victim,25,in-person,True,Initiation,0.67
FRAUD-5110914,Identity Fraud,Ontario,2024-07-07,8197.04,employer,71,email,True,Processing,0.28
FRAUD-2535985,Employment Fraud,Ontario,2025-03-31,5544.28,employer,34,email,True,Initiation,0.43
FRAUD-8590100,Payment Fraud,Ontario,2024-05-25,6491.18,police,82,email,True,Processing,0.15
FRAUD-1720600,Payment Fraud,Ontario,2025-01-31,657.54,employer,64,phone,False,Initiation,0.39
FRAUD-5655930,Employment Fraud,Ontario,2024-04-13,8944.62,employer,71,phone,False,Initiation,0.69
FRAUD-5796958,Health Fraud,Ontario,2025-02-01,3141.91,employer,60,phone,False,Processing,0.64
FRAUD-1716701,Employment Fraud,Ontario,2024-09-26,7144.19,employer,25,email,True,Completion,0.89
FRAUD-9945977,Online Shopping,Ontario,2025-01-11,4352.59,police,66,in-person,False,Processing,0.35
FRAUD-9155238,Payment Fraud,Ontario,2024-08-25,2358.35,employer,76,in-person,False,Initiation,0.51
FRAUD-9047177,Identity Fraud,Ontario,2025-01-26,5142.88,victim,28,phone,False,Initiation,0.23
FRAUD-2685580,Investment Fraud,Ontario,2024-06-23,715.32,police,37,in-person,True,Completion,0.67
FRAUD-2508607,Employment Fraud,Ontario,2024-07-21,6248.02,employer,31,email,False,Initiation,0.43
FRAUD-2183368,Payment Fraud,Ontario,2024-10-25,7107.78,police,24,in-person,False,Completion,0.47
FRAUD-4406577,Investment Fraud,Ontario,2024-11-21,5102.9,employer,26,in-person,True,Completion,0.18
FRAUD-8454709,Investment Fraud,Ontario,2025-01-11,9450.47,employer,56,email,True,Completion,0.35
FRAUD-4069791,Identity Fraud,Ontario,2024-07-10,3089.99,police,39,in-person,True,Processing,0.88
FRAUD-2319602,Employment Fraud,Ontario,2024-07-04,4276.64,employer,44,in-person,False,Processing,0.45
FRAUD-6644352,Payment Fraud,Ontario,2024-10-26,6766.49,victim,40,phone,False,Processing,0.39
FRAUD-9019555,Government-Related,Ontario,2025-03-27,5409.05,police,23,phone,True,Initiation,0.35
FRAUD-4933531,Investment Fraud,Ontario,2024-05-20,6131.79,victim,41,email,False,Initiation,0.24
FRAUD-9540918,Investment Fraud,Ontario,2024-09-06,3222.34,police,36,phone,False,Processing,0.57
FRAUD-8300357,Investment Fraud,Ontario,2025-02-18,6080.72,victim,69,phone,True,Initiation,0.57
FRAUD-3598129,Identity Fraud,Ontario,2024-07-08,2023.65,victim,52,phone,False,Processing,0.38
FRAUD-9051332,Identity Fraud,Ontario,2025-01-12,9418.61,police,40,phone,True,Initiation,0.68
FRAUD-1442705,Other,Ontario,2024-12-11,794.02,employer,84,phone,False,Completion,0.36
FRAUD-4341789,Payment Fraud,Ontario,2024-06-04,6577.77,victim,50,in-person,True,Initiation,0.69
FRAUD-4757263,Payment Fraud,Ontario,2024-06-21,4887.31,police,53,in-person,True,Initiation,0.89
FRAUD-8002415,Payment Fraud,Ontario,2024-09-23,2417.58,employer,28,phone,True,Processing,0.58
FRAUD-1800527,Identity Fraud,Ontario,2025-02-22,6025.49,victim,56,in-person,False,Processing,0.24
FRAUD-4416606,Employment Fraud,Ontario,2025-03-12,5264.53,police,64,phone,True,Initiation,0.15
FRAUD-8322100,Other,Ontario,2025-02-07,4070.15,police,27,in-person,True,Completion,0.58
FRAUD-6988958,Government-Related,Ontario,2024-04-19,1538.47,police,55,in-person,True,Initiation,0.13
FRAUD-2545123,Payment Fraud,Ontario,2024-08-12,9938.07,police,44,in-person,False,Completion,0.26
FRAUD-9801473,Identity Fraud,Ontario,2024-08-20,4453.45,police,23,email,True,Processing,0.61
FRAUD-3698428,Online Shopping,Ontario,2024-10-20,1764.6,police,68,phone,True,Initiation,0.3
FRAUD-6979542,Payment Fraud,Ontario,2024-09-06,3104.77,victim,71,email,False,Processing,0.23
FRAUD-1614548,Payment Fraud,Ontario,2024-12-28,5229.61,employer,80,phone,True,Initiation,0.89
FRAUD-3898973,Online Shopping,Ontario,2024-12-31,1897.39,victim,67,in-person,True,Initiation,0.66
FRAUD-5403075,Online Shopping,Ontario,2024-04-06,1077.65,employer,18,in-person,False,Initiation,0.23
FRAUD-9281987,Identity Fraud,Ontario,2025-02-12,4046.03,employer,47,email,True,Initiation,0.18
FRAUD-1727002,Identity Fraud,Ontario,2024-06-25,6591.43,victim,78,in-person,False,Processing,0.69
FRAUD-3589903,Other,Ontario,2024-04-27,2324.17,employer,62,in-person,False,Processing,0.33
FRAUD-8279960,Identity Fraud,Ontario,2024-09-16,8115.84,employer,69,phone,True,Initiation,0.85
FRAUD-2058636,Investment Fraud,Ontario,2024-04-09,9969.25,employer,43,email,False,Initiation,0.81
FRAUD-9683577,Online Shopping,Ontario,2024-07-13,8383.89,police,79,in-person,True,Processing,0.16
FRAUD-5878321,Identity Fraud,Ontario,2024-04-19,9080.14,victim,69,in-person,True,Initiation,0.2
FRAUD-7221525,Investment Fraud,Ontario,2024-05-01,3230.84,police,29,in-person,True,Completion,0.86
FRAUD-3913964,Payment Fraud,Ontario,2024-04-23,8631.96,employer,82,phone,True,Initiation,0.26
FRAUD-7476215,Payment Fraud,Ontario,2025-03-30,7492.01,victim,48,phone,True,Processing,0.27
FRAUD-7332435,Investment Fraud,Ontario,2024-04-13,759.23,victim,43,phone,False,Completion,0.43
FRAUD-2449294,Investment Fraud,Ontario,2024-11-25,5322.66,victim,70,email,False,Processing,0.7
FRAUD-5839446,Payment Fraud,Ontario,2024-08-20,3461.76,police,73,phone,False,Processing,0.38
FRAUD-7174726,Government-Related,Ontario,2025-02-08,1564.66,victim,84,email,False,Initiation,0.78
FRAUD-7654525,Payment Fraud,Ontario,2024-11-28,9489.95,victim,29,phone,False,Processing,0.21
FRAUD-4764921,Payment Fraud,Ontario,2024-05-17,4346.16,victim,23,in-person,True,Completion,0.56
FRAUD-8241420,Investment Fraud,Ontario,2024-07-17,7277.86,employer,73,phone,True,Completion,0.39
FRAUD-1968602,Identity Fraud,Ontario,2025-03-20,2604.35,police,74,phone,True,Initiation,0.41
