fraud_id,fraud_type,location,date_reported,amount_loss,reported_by,age,channel,is_preventable,fraud_detected_at,risk_score
FRAUD-6607526,Identity Fraud,Ontario,2023-08-09,8228.45,police,34,email,True,Processing,0.85
FRAUD-3510384,Identity Fraud,Ontario,2023-09-25,4839.64,bank,63,email,True,Processing,0.81
FRAUD-6704861,Identity Fraud,Ontario,2023-03-16,4483.45,police,49,email,False,Completion,0.32
FRAUD-9815536,Identity Fraud,Ontario,2024-09-21,3696.75,victim,76,email,True,Processing,0.58
FRAUD-6317404,Identity Fraud,Ontario,2024-03-23,1515.76,bank,43,online,False,Completion,0.26
FRAUD-8634795,Identity Fraud,Ontario,2024-06-07,3546.93,bank,31,online,False,Completion,0.64
FRAUD-6979982,Identity Fraud,Ontario,2023-04-29,9237.36,bank,69,phone,False,Initiation,0.64
FRAUD-3189332,Identity Fraud,Ontario,2024-09-07,3798.43,employer,37,email,False,Initiation,0.58
FRAUD-3757685,Identity Fraud,Ontario,2023-06-08,2942.18,victim,18,online,False,Completion,0.77
FRAUD-1223685,Identity Fraud,Ontario,2024-12-30,8151.11,bank,21,in-person,False,Completion,0.76
FRAUD-7809673,Identity Fraud,Ontario,2023-06-06,8938.44,employer,57,online,False,Processing,0.41
FRAUD-5711778,Identity Fraud,Ontario,2023-07-11,3752.35,employer,53,phone,False,Initiation,0.29
FRAUD-7466452,Identity Fraud,Ontario,2023-03-17,1508.15,victim,45,phone,True,Processing,0.57
FRAUD-6336686,Identity Fraud,Ontario,2024-12-13,3324.75,police,68,phone,True,Initiation,0.5
FRAUD-9224709,Identity Fraud,Ontario,2023-05-11,5943.74,victim,71,email,False,Processing,0.66
FRAUD-6130610,Identity Fraud,Ontario,2024-12-31,1484.72,police,51,in-person,True,Processing,0.73
FRAUD-9712564,Identity Fraud,Ontario,2024-04-03,2445.6,police,80,in-person,True,Processing,0.55
FRAUD-5206846,Identity Fraud,Ontario,2024-09-27,3045.25,bank,80,online,False,Initiation,0.7
FRAUD-9801485,Identity Fraud,Ontario,2023-03-20,5404.04,employer,53,online,False,Initiation,0.56
FRAUD-1194149,Identity Fraud,Ontario,2024-12-22,6347.74,bank,57,in-person,True,Completion,0.32
FRAUD-8453281,Identity Fraud,Ontario,2024-11-28,5036.57,victim,77,phone,True,Processing,0.41
FRAUD-9000142,Identity Fraud,Ontario,2023-04-25,7228.58,police,62,online,True,Completion,0.6
FRAUD-9323456,Identity Fraud,Ontario,2024-08-21,9382.09,victim,22,online,True,Completion,0.56
FRAUD-9529978,Identity Fraud,Ontario,2023-12-20,9386.48,police,76,phone,True,Initiation,0.95
FRAUD-3207625,Identity Fraud,Ontario,2023-04-06,6435.83,police,66,in-person,False,Completion,0.39
FRAUD-1773017,Identity Fraud,Ontario,2024-06-22,8035.06,victim,60,online,False,Processing,0.95
FRAUD-6556028,Identity Fraud,Ontario,2023-06-19,6293.82,police,38,online,False,Completion,0.52
FRAUD-4288127,Identity Fraud,Ontario,2023-11-24,1699.08,employer,20,phone,True,Completion,0.8
FRAUD-4958321,Identity Fraud,Ontario,2024-05-03,3699.26,victim,18,in-person,False,Initiation,0.72
FRAUD-5874291,Identity Fraud,Ontario,2024-08-25,6432.99,victim,71,in-person,True,Completion,0.26
FRAUD-6951843,Identity Fraud,Ontario,2024-11-13,565.91,police,75,email,False,Initiation,0.52
FRAUD-9325221,Identity Fraud,Ontario,2023-04-10,9423.82,bank,22,online,True,Initiation,0.3
FRAUD-6567957,Identity Fraud,Ontario,2024-12-19,1061.89,bank,75,phone,False,Processing,0.52
FRAUD-3584970,Identity Fraud,Ontario,2023-11-18,7761.02,police,37,in-person,True,Completion,0.85
FRAUD-5800206,Identity Fraud,Ontario,2023-06-01,776.41,police,32,in-person,True,Initiation,0.8
FRAUD-4535409,Identity Fraud,Ontario,2024-10-02,8266.66,bank,70,email,True,Processing,0.92
FRAUD-9230306,Identity Fraud,Ontario,2023-11-07,3757.34,police,62,online,True,Completion,0.82
FRAUD-3048280,Identity Fraud,Ontario,2024-06-13,8123.9,victim,26,email,True,Completion,0.65
FRAUD-2638930,Identity Fraud,Ontario,2023-10-15,7530.65,employer,76,email,True,Completion,0.94
FRAUD-8916219,Identity Fraud,Ontario,2024-02-12,8793.31,police,43,phone,False,Initiation,0.76
FRAUD-4083408,Identity Fraud,Ontario,2024-01-03,3740.2,victim,75,email,False,Completion,0.45
FRAUD-8127517,Identity Fraud,Ontario,2023-09-21,9322.56,victim,51,online,True,Initiation,0.68
FRAUD-9362005,Identity Fraud,Ontario,2024-02-24,3608.32,employer,32,in-person,False,Processing,0.42
FRAUD-1972555,Identity Fraud,Ontario,2023-04-11,5667.92,police,63,online,True,Initiation,0.21
FRAUD-5138832,Identity Fraud,Ontario,2024-07-13,9283.55,police,65,in-person,False,Processing,0.95
FRAUD-4153728,Identity Fraud,Ontario,2023-08-11,8970.73,victim,54,phone,True,Initiation,0.45
FRAUD-8467911,Identity Fraud,Ontario,2023-01-02,6353.98,bank,59,in-person,False,Initiation,0.84
FRAUD-7534045,Identity Fraud,Ontario,2023-03-23,1711.66,victim,38,in-person,False,Initiation,0.23
FRAUD-8662869,Identity Fraud,Ontario,2024-10-10,8926.26,bank,29,email,False,Initiation,0.47
FRAUD-5913207,Identity Fraud,Ontario,2023-02-17,7341.53,employer,49,email,True,Completion,0.31
FRAUD-9510593,Identity Fraud,Ontario,2024-10-03,5538.12,police,29,email,False,Initiation,0.22
FRAUD-5817303,Identity Fraud,Ontario,2024-04-19,2503.74,victim,74,in-person,True,Processing,0.79
FRAUD-2668790,Identity Fraud,Ontario,2024-05-21,5065.74,employer,57,phone,True,Initiation,0.45
FRAUD-7724123,Identity Fraud,Ontario,2023-12-23,5887.93,police,29,online,False,Completion,0.27
FRAUD-2168913,Identity Fraud,Ontario,2023-04-18,6288.68,police,79,email,True,Initiation,0.64
FRAUD-8413080,Identity Fraud,Ontario,2023-04-29,9025.06,police,32,in-person,False,Initiation,0.9
FRAUD-3318918,Identity Fraud,Ontario,2023-06-26,3412.43,victim,36,phone,False,Completion,0.24
FRAUD-7877743,Identity Fraud,Ontario,2023-10-07,5265.76,employer,33,email,True,Initiation,0.89
FRAUD-9205696,Identity Fraud,Ontario,2024-05-20,3904.41,bank,70,phone,False,Completion,0.77
FRAUD-2983282,Identity Fraud,Ontario,2023-12-16,9976.85,police,76,in-person,True,Processing,0.67
FRAUD-4756135,Identity Fraud,Ontario,2023-11-24,9930.63,police,32,email,False,Completion,0.67
FRAUD-1903679,Identity Fraud,Ontario,2024-10-06,2648.72,employer,54,in-person,False,Completion,0.77
FRAUD-6908418,Identity Fraud,Ontario,2023-03-21,5206.1,employer,41,phone,False,Completion,0.4
FRAUD-5094456,Identity Fraud,Ontario,2024-02-08,3889.56,victim,43,phone,False,Processing,0.51
FRAUD-2788238,Identity Fraud,Ontario,2023-07-16,9915.24,police,37,email,True,Processing,0.37
FRAUD-7316088,Identity Fraud,Ontario,2023-08-02,7579.44,victim,34,email,True,Processing,0.23
FRAUD-7670451,Identity Fraud,Ontario,2024-11-25,4419.01,victim,54,online,True,Initiation,0.5
FRAUD-3229254,Identity Fraud,Ontario,2024-09-19,6202.02,bank,30,email,True,Initiation,0.34
FRAUD-9183455,Identity Fraud,Ontario,2023-01-30,7181.45,police,34,online,True,Processing,0.54
FRAUD-3113853,Identity Fraud,Ontario,2024-11-05,4167.99,employer,20,phone,False,Processing,0.72
FRAUD-7513906,Identity Fraud,Ontario,2024-07-24,9000.27,police,57,in-person,False,Completion,0.26
FRAUD-3471888,Identity Fraud,Ontario,2023-02-27,4464.62,victim,28,in-person,True,Completion,0.9
FRAUD-4735766,Identity Fraud,Ontario,2023-11-24,2597.56,police,73,phone,True,Completion,0.78
FRAUD-8965537,Identity Fraud,Ontario,2023-10-03,2796.79,bank,77,in-person,False,Processing,0.71
FRAUD-7769123,Identity Fraud,Ontario,2023-01-15,6093.57,bank,22,email,True,Processing,0.53
FRAUD-2251677,Identity Fraud,Ontario,2024-12-30,4185.63,victim,79,in-person,False,Initiation,0.79
FRAUD-3931348,Identity Fraud,Ontario,2023-02-04,5014.15,police,43,online,False,Initiation,0.62
FRAUD-3266988,Identity Fraud,Ontario,2024-09-05,8561.95,bank,33,phone,False,Initiation,0.47
FRAUD-1850663,Identity Fraud,Ontario,2023-01-10,5094.84,employer,78,email,True,Processing,0.85
FRAUD-4698427,Identity Fraud,Ontario,2023-10-15,8526.36,police,72,in-person,True,Processing,0.56
FRAUD-6391092,Identity Fraud,Ontario,2023-11-22,9979.71,employer,71,online,False,Completion,0.57
FRAUD-4152750,Identity Fraud,Ontario,2023-09-10,4351.25,employer,68,in-person,True,Completion,0.63
FRAUD-8684538,Identity Fraud,Ontario,2024-11-16,9481.94,victim,33,email,False,Completion,0.49
FRAUD-1745900,Identity Fraud,Ontario,2024-11-25,5261.78,victim,77,email,True,Completion,0.9
FRAUD-4594576,Identity Fraud,Ontario,2024-02-27,9269.6,bank,77,email,True,Initiation,0.69
FRAUD-1923487,Identity Fraud,Ontario,2023-01-30,7039.97,bank,19,in-person,True,Completion,0.27
FRAUD-4952535,Identity Fraud,Ontario,2024-01-30,6343.64,bank,53,in-person,True,Completion,0.36
FRAUD-1025690,Identity Fraud,Ontario,2024-10-04,1176.29,employer,56,email,True,Processing,0.63
FRAUD-6694195,Identity Fraud,Ontario,2024-01-20,6360.56,victim,46,email,True,Processing,0.57
FRAUD-1894951,Identity Fraud,Ontario,2023-06-20,5892.79,victim,56,phone,False,Initiation,0.24
FRAUD-7731257,Identity Fraud,Ontario,2024-12-12,834.05,bank,69,in-person,True,Initiation,0.67
FRAUD-2064519,Identity Fraud,Ontario,2023-09-10,4853.69,police,76,in-person,False,Initiation,0.24
FRAUD-5767471,Identity Fraud,Ontario,2024-06-12,1165.42,employer,47,email,False,Processing,0.86
FRAUD-3773245,Identity Fraud,Ontario,2024-01-08,4683.25,employer,77,email,False,Completion,0.3
FRAUD-7895097,Identity Fraud,Ontario,2024-09-17,8619.1,employer,50,phone,False,Initiation,0.46
FRAUD-6601923,Identity Fraud,Ontario,2024-03-04,5026.44,bank,50,in-person,True,Completion,0.22
FRAUD-2579012,Identity Fraud,Ontario,2024-10-23,6162.0,victim,66,email,False,Completion,0.53
FRAUD-9115248,Identity Fraud,Ontario,2024-03-28,6195.79,employer,45,email,True,Processing,0.85
FRAUD-4558506,Identity Fraud,Ontario,2023-02-13,6086.74,bank,79,in-person,False,Initiation,0.83
FRAUD-9446639,Identity Fraud,Ontario,2023-11-18,9163.61,victim,76,email,False,Processing,0.37
FRAUD-9691922,Identity Fraud,Ontario,2023-06-09,7210.58,police,41,email,False,Processing,0.36
FRAUD-3871438,Identity Fraud,Ontario,2024-04-29,2333.04,employer,79,in-person,True,Initiation,0.92
FRAUD-1418937,Identity Fraud,Ontario,2024-08-13,1028.86,employer,18,email,False,Completion,0.54
FRAUD-1889522,Identity Fraud,Ontario,2024-11-18,2410.14,bank,44,phone,True,Completion,0.33
FRAUD-2005286,Identity Fraud,Ontario,2024-04-05,5324.72,employer,69,in-person,True,Completion,0.27
FRAUD-2163654,Identity Fraud,Ontario,2023-12-11,2555.49,police,28,email,False,Initiation,0.53
FRAUD-9413147,Identity Fraud,Ontario,2023-07-22,8647.12,police,29,email,False,Processing,0.3
FRAUD-4709298,Identity Fraud,Ontario,2024-02-10,6214.31,employer,80,email,True,Completion,0.54
FRAUD-4346502,Identity Fraud,Ontario,2024-09-22,2742.42,victim,79,phone,False,Processing,0.3
FRAUD-8839472,Identity Fraud,Ontario,2023-11-09,2317.02,police,28,online,False,Initiation,0.44
FRAUD-3487454,Identity Fraud,Ontario,2024-03-14,6866.32,employer,73,phone,True,Completion,0.45
FRAUD-9749469,Identity Fraud,Ontario,2024-02-18,8006.65,bank,27,email,False,Processing,0.94
FRAUD-7255334,Identity Fraud,Ontario,2023-09-28,8009.56,victim,69,in-person,False,Initiation,0.49
FRAUD-3535680,Identity Fraud,Ontario,2023-09-13,6687.44,victim,63,in-person,False,Processing,0.5
FRAUD-3970059,Identity Fraud,Ontario,2024-04-30,8059.9,bank,19,online,True,Completion,0.94
FRAUD-2779407,Identity Fraud,Ontario,2024-07-02,7750.97,police,79,phone,True,Completion,0.62
FRAUD-5143161,Identity Fraud,Ontario,2023-03-11,1613.26,victim,22,in-person,True,Processing,0.51
FRAUD-8192751,Identity Fraud,Ontario,2023-06-30,5095.07,police,53,phone,False,Initiation,0.71
FRAUD-2962454,Identity Fraud,Ontario,2024-02-10,5483.41,victim,71,online,False,Processing,0.52
FRAUD-1165430,Identity Fraud,Ontario,2023-11-24,8698.08,bank,18,email,True,Processing,0.34
FRAUD-2644266,Identity Fraud,Ontario,2024-05-23,4606.94,bank,72,phone,False,Completion,0.66
FRAUD-9621171,Identity Fraud,Ontario,2023-05-09,8936.82,victim,65,email,False,Completion,0.9
FRAUD-2778198,Identity Fraud,Ontario,2024-10-28,3009.96,bank,19,phone,True,Initiation,0.6
FRAUD-6808670,Identity Fraud,Ontario,2024-06-14,7043.24,employer,74,online,True,Initiation,0.82
FRAUD-9527400,Identity Fraud,Ontario,2023-09-14,9977.81,employer,35,online,False,Processing,0.86
FRAUD-1173573,Identity Fraud,Ontario,2023-09-26,9347.78,employer,32,phone,False,Processing,0.41
FRAUD-8358905,Identity Fraud,Ontario,2023-06-01,8031.29,employer,39,online,False,Processing,0.77
FRAUD-5507073,Identity Fraud,Ontario,2024-06-28,1333.28,victim,32,email,True,Initiation,0.81
FRAUD-6026009,Identity Fraud,Ontario,2024-07-27,8489.27,employer,49,online,True,Processing,0.7
FRAUD-9022503,Identity Fraud,Ontario,2024-01-05,599.45,police,77,phone,True,Processing,0.62
FRAUD-4802196,Identity Fraud,Ontario,2023-06-10,9088.21,employer,59,online,False,Completion,0.57
FRAUD-7009981,Identity Fraud,Ontario,2024-10-14,8012.7,police,38,online,True,Initiation,0.21
FRAUD-4643985,Identity Fraud,Ontario,2024-05-29,6133.93,police,47,in-person,True,Processing,0.92
FRAUD-5836390,Identity Fraud,Ontario,2024-10-03,844.21,police,42,online,True,Processing,0.4
FRAUD-8048972,Identity Fraud,Ontario,2024-02-03,1636.98,bank,63,phone,False,Completion,0.73
FRAUD-5987108,Identity Fraud,Ontario,2023-02-01,8004.6,employer,71,phone,True,Processing,0.5
FRAUD-9303150,Identity Fraud,Ontario,2023-04-22,2060.94,bank,29,email,True,Completion,0.77
FRAUD-9965338,Identity Fraud,Ontario,2023-05-02,5883.31,victim,66,phone,True,Completion,0.62
FRAUD-5264216,Identity Fraud,Ontario,2024-09-04,2840.07,bank,21,online,True,Processing,0.52
FRAUD-5048508,Identity Fraud,Ontario,2024-09-14,1305.01,employer,79,in-person,False,Completion,0.25
FRAUD-2483889,Identity Fraud,Ontario,2024-07-05,8076.1,victim,41,email,True,Processing,0.46
FRAUD-6500948,Identity Fraud,Ontario,2024-07-06,8500.55,police,32,phone,True,Processing,0.34
FRAUD-6704628,Identity Fraud,Ontario,2023-01-05,8893.56,employer,72,online,True,Initiation,0.82
FRAUD-1841150,Identity Fraud,Ontario,2024-05-26,7572.48,employer,18,online,False,Processing,0.81
FRAUD-7213179,Identity Fraud,Ontario,2023-10-25,4073.68,bank,39,online,True,Processing,0.76
FRAUD-9091679,Identity Fraud,Ontario,2023-09-30,853.98,police,34,phone,False,Processing,0.66
FRAUD-4708948,Identity Fraud,Ontario,2023-07-14,6915.53,bank,47,in-person,False,Completion,0.52
FRAUD-7922134,Identity Fraud,Ontario,2024-11-02,5044.78,bank,79,online,True,Completion,0.61
FRAUD-8838992,Identity Fraud,Ontario,2023-01-04,9600.97,employer,51,phone,True,Processing,0.87
FRAUD-8247046,Identity Fraud,Ontario,2023-07-03,6557.97,police,59,email,False,Processing,0.52
FRAUD-8444307,Identity Fraud,Ontario,2024-04-15,2461.26,victim,38,in-person,False,Processing,0.55
FRAUD-1681034,Identity Fraud,Ontario,2023-11-24,4958.86,police,39,online,False,Completion,0.26
FRAUD-2021227,Identity Fraud,Ontario,2023-01-03,6708.62,employer,56,phone,False,Processing,0.75
FRAUD-1925708,Identity Fraud,Ontario,2023-11-21,9360.26,police,63,in-person,True,Completion,0.39
FRAUD-9905695,Identity Fraud,Ontario,2024-11-27,4013.69,bank,31,phone,True,Processing,0.55
FRAUD-1400429,Identity Fraud,Ontario,2024-01-14,8712.3,police,64,phone,False,Processing,0.54
FRAUD-2910103,Identity Fraud,Ontario,2024-09-13,5474.95,police,33,email,False,Processing,0.77
FRAUD-6894974,Identity Fraud,Ontario,2023-04-30,9588.46,bank,46,online,True,Initiation,0.42
FRAUD-3483086,Identity Fraud,Ontario,2023-10-17,7332.63,employer,24,email,True,Initiation,0.44
FRAUD-3121909,Identity Fraud,Ontario,2023-09-14,6145.05,police,41,phone,True,Completion,0.61
FRAUD-6763447,Identity Fraud,Ontario,2023-12-18,3462.78,bank,39,in-person,True,Initiation,0.5
FRAUD-9753199,Identity Fraud,Ontario,2023-11-23,8486.43,police,60,phone,False,Initiation,0.41
FRAUD-4810778,Identity Fraud,Ontario,2023-02-07,9725.7,victim,36,phone,False,Initiation,0.64
FRAUD-1654815,Identity Fraud,Ontario,2023-07-16,4261.66,bank,63,phone,True,Initiation,0.86
FRAUD-1538689,Identity Fraud,Ontario,2024-01-01,2088.56,victim,80,email,False,Processing,0.73
FRAUD-2243687,Identity Fraud,Ontario,2024-09-23,6781.12,bank,38,online,False,Processing,0.71
FRAUD-6238580,Identity Fraud,Ontario,2024-08-14,7474.23,police,43,email,True,Completion,0.85
FRAUD-8662342,Identity Fraud,Ontario,2024-10-03,3518.1,bank,46,online,True,Initiation,0.72
FRAUD-8362134,Identity Fraud,Ontario,2024-02-23,7691.22,victim,63,online,True,Completion,0.85
FRAUD-1819056,Identity Fraud,Ontario,2023-12-05,6611.11,police,64,in-person,False,Processing,0.64
FRAUD-8421438,Identity Fraud,Ontario,2024-10-31,2527.27,employer,54,online,True,Completion,0.37
FRAUD-1941662,Identity Fraud,Ontario,2023-03-15,2757.48,employer,20,online,True,Completion,0.27
FRAUD-5526534,Identity Fraud,Ontario,2024-05-20,4181.9,victim,23,online,False,Initiation,0.28
FRAUD-5038125,Identity Fraud,Ontario,2024-08-12,8265.75,victim,40,in-person,False,Completion,0.62
FRAUD-7105123,Identity Fraud,Ontario,2023-11-01,6578.15,bank,48,online,False,Processing,0.95
FRAUD-7527015,Identity Fraud,Ontario,2024-09-21,2284.5,bank,38,email,True,Completion,0.57
FRAUD-1565136,Identity Fraud,Ontario,2023-05-18,8910.56,victim,21,in-person,True,Processing,0.91
FRAUD-9806565,Identity Fraud,Ontario,2023-08-12,9234.64,employer,66,email,True,Completion,0.58
FRAUD-5172823,Identity Fraud,Ontario,2024-04-13,9730.77,police,77,email,False,Completion,0.68
FRAUD-2937822,Identity Fraud,Ontario,2024-01-26,4256.22,bank,29,email,True,Processing,0.26
FRAUD-9243600,Identity Fraud,Ontario,2023-04-09,7658.92,victim,27,online,False,Processing,0.57
FRAUD-1350190,Identity Fraud,Ontario,2023-03-28,8925.29,bank,79,email,True,Processing,0.72
FRAUD-5566034,Identity Fraud,Ontario,2023-11-20,8921.96,bank,72,in-person,True,Completion,0.41
FRAUD-7371822,Identity Fraud,Ontario,2023-04-21,3768.06,police,29,online,False,Completion,0.94
FRAUD-9233090,Identity Fraud,Ontario,2024-08-01,6738.66,employer,63,online,False,Initiation,0.81
FRAUD-9824732,Identity Fraud,Ontario,2024-06-22,7630.92,victim,62,in-person,True,Completion,0.55
FRAUD-6174088,Identity Fraud,Ontario,2024-04-28,6840.38,victim,60,phone,True,Initiation,0.91
FRAUD-1750134,Identity Fraud,Ontario,2023-08-21,6875.37,police,61,phone,False,Processing,0.71
FRAUD-4746728,Identity Fraud,Ontario,2024-12-05,9077.75,bank,23,in-person,True,Completion,0.67
FRAUD-9323012,Identity Fraud,Ontario,2024-06-25,6516.72,victim,32,in-person,True,Initiation,0.58
FRAUD-8721952,Identity Fraud,Ontario,2024-01-17,7404.02,victim,38,in-person,False,Processing,0.72
FRAUD-9305300,Identity Fraud,Ontario,2024-10-12,6031.37,bank,49,online,False,Completion,0.54
FRAUD-8661064,Identity Fraud,Ontario,2024-11-05,9632.0,bank,52,phone,True,Processing,0.71
FRAUD-6909992,Identity Fraud,Ontario,2023-06-08,3479.29,police,28,phone,False,Processing,0.74
FRAUD-1722374,Identity Fraud,Ontario,2024-12-18,8889.05,victim,25,phone,False,Processing,0.56
FRAUD-6873471,Identity Fraud,Ontario,2023-02-14,6803.26,bank,43,in-person,True,Completion,0.89
FRAUD-2513497,Identity Fraud,Ontario,2023-11-05,3625.99,police,40,email,False,Processing,0.85
FRAUD-4710334,Identity Fraud,Ontario,2024-03-27,4534.47,police,20,online,False,Processing,0.34
FRAUD-3133046,Identity Fraud,Ontario,2024-05-23,5138.17,bank,40,in-person,True,Completion,0.35
FRAUD-9571901,Identity Fraud,Ontario,2023-11-21,6861.01,employer,19,online,False,Processing,0.27
FRAUD-4711010,Identity Fraud,Ontario,2024-08-01,8695.88,victim,26,in-person,False,Processing,0.89
FRAUD-9384818,Identity Fraud,Ontario,2023-07-18,8521.68,police,62,in-person,True,Completion,0.22
FRAUD-6232276,Identity Fraud,Ontario,2023-06-22,4129.06,victim,19,email,False,Completion,0.58
FRAUD-6967187,Identity Fraud,Ontario,2024-09-09,1165.6,bank,75,online,True,Initiation,0.69
FRAUD-8905831,Identity Fraud,Ontario,2023-09-20,672.8,victim,25,online,True,Completion,0.58
FRAUD-6483135,Identity Fraud,Ontario,2024-09-18,3777.07,employer,40,in-person,True,Initiation,0.38
FRAUD-4326541,Identity Fraud,Ontario,2024-03-09,6978.63,police,44,phone,False,Processing,0.27
FRAUD-5535981,Identity Fraud,Ontario,2024-10-08,6675.65,victim,39,online,False,Processing,0.61
FRAUD-2436045,Identity Fraud,Ontario,2023-09-06,9039.18,police,19,phone,False,Initiation,0.34
FRAUD-2552944,Identity Fraud,Ontario,2024-06-03,4877.94,victim,63,in-person,True,Initiation,0.42
FRAUD-9619139,Identity Fraud,Ontario,2023-01-24,3558.93,bank,69,phone,False,Processing,0.83
FRAUD-6812828,Identity Fraud,Ontario,2023-02-01,1927.81,police,57,email,True,Completion,0.82
FRAUD-2983250,Identity Fraud,Ontario,2023-10-29,5218.98,bank,47,email,True,Initiation,0.62
FRAUD-9915630,Identity Fraud,Ontario,2024-08-14,8523.41,victim,18,email,False,Completion,0.35
FRAUD-7727073,Identity Fraud,Ontario,2023-09-06,1380.51,victim,41,in-person,False,Initiation,0.75
FRAUD-8495030,Identity Fraud,Ontario,2023-12-08,3234.68,employer,61,in-person,True,Initiation,0.45
FRAUD-6293476,Identity Fraud,Ontario,2024-04-26,2736.38,bank,71,online,True,Processing,0.27
FRAUD-6563109,Identity Fraud,Ontario,2024-08-04,5257.19,victim,31,online,False,Initiation,0.61
FRAUD-9283102,Identity Fraud,Ontario,2023-10-30,766.21,bank,69,in-person,False,Processing,0.92
FRAUD-1993999,Identity Fraud,Ontario,2024-10-02,6403.31,police,54,online,False,Processing,0.74
FRAUD-3033089,Identity Fraud,Ontario,2023-08-17,3628.34,police,61,email,False,Processing,0.36
FRAUD-2779050,Identity Fraud,Ontario,2023-12-22,3652.44,police,75,in-person,False,Processing,0.53
FRAUD-3100788,Identity Fraud,Ontario,2024-12-05,8531.13,bank,60,online,False,Processing,0.48
FRAUD-1058481,Identity Fraud,Ontario,2023-12-19,2865.69,police,28,in-person,False,Initiation,0.71
FRAUD-6355471,Identity Fraud,Ontario,2023-12-12,6083.85,employer,41,email,True,Initiation,0.5
FRAUD-6563906,Identity Fraud,Ontario,2023-05-06,8027.37,police,18,phone,True,Completion,0.32
FRAUD-6429722,Identity Fraud,Ontario,2023-11-02,2672.88,bank,60,online,False,Completion,0.56
FRAUD-9851458,Identity Fraud,Ontario,2024-09-04,3457.25,police,28,phone,False,Processing,0.9
FRAUD-2717832,Identity Fraud,Ontario,2024-05-19,5881.19,police,61,email,False,Processing,0.93
FRAUD-8828983,Identity Fraud,Ontario,2024-09-14,2103.33,police,31,online,False,Completion,0.88
FRAUD-4989504,Identity Fraud,Ontario,2024-12-04,6256.54,police,58,online,False,Processing,0.35
FRAUD-3450668,Identity Fraud,Ontario,2023-01-02,9712.21,victim,54,in-person,True,Initiation,0.48
FRAUD-3258682,Identity Fraud,Ontario,2024-02-25,6338.45,victim,52,phone,False,Completion,0.63
FRAUD-2609979,Identity Fraud,Ontario,2023-09-24,1729.84,victim,57,email,True,Initiation,0.81
FRAUD-6075517,Identity Fraud,Ontario,2024-11-19,4475.42,employer,48,phone,False,Processing,0.22
FRAUD-7534227,Identity Fraud,Ontario,2024-06-14,978.16,police,32,online,False,Completion,0.26
FRAUD-9840737,Identity Fraud,Ontario,2024-08-10,2571.73,victim,25,online,True,Processing,0.41
FRAUD-3304079,Identity Fraud,Ontario,2023-09-30,4820.4,police,32,phone,False,Completion,0.24
FRAUD-3331385,Identity Fraud,Ontario,2023-05-23,4100.89,employer,77,in-person,False,Initiation,0.56
FRAUD-2331976,Identity Fraud,Ontario,2023-04-12,4371.33,police,62,in-person,True,Initiation,0.89
FRAUD-4105538,Identity Fraud,Ontario,2024-04-05,4995.35,employer,48,email,False,Completion,0.63
FRAUD-8886065,Identity Fraud,Ontario,2023-01-22,8872.44,employer,18,email,False,Initiation,0.62
FRAUD-3278741,Identity Fraud,Ontario,2023-08-28,7774.54,police,42,online,True,Initiation,0.44
FRAUD-5713194,Identity Fraud,Ontario,2023-03-08,3851.65,bank,53,online,False,Completion,0.76
FRAUD-8880156,Identity Fraud,Ontario,2023-06-14,5576.23,bank,55,email,True,Completion,0.72
FRAUD-1776013,Identity Fraud,Ontario,2023-07-02,4082.54,bank,70,online,False,Processing,0.78
FRAUD-4590880,Identity Fraud,Ontario,2024-08-16,5898.42,victim,31,phone,False,Completion,0.45
FRAUD-1417123,Identity Fraud,Ontario,2023-03-02,4230.26,victim,21,in-person,True,Initiation,0.82
FRAUD-5518560,Identity Fraud,Ontario,2024-01-21,9560.73,bank,80,phone,False,Completion,0.56
FRAUD-8070908,Identity Fraud,Ontario,2023-08-09,4459.26,employer,40,online,False,Processing,0.79
FRAUD-4035342,Identity Fraud,Ontario,2024-12-01,3527.96,victim,57,online,False,Initiation,0.58
FRAUD-7422888,Identity Fraud,Ontario,2023-05-18,7257.5,bank,40,email,False,Processing,0.88
FRAUD-2792198,Identity Fraud,Ontario,2024-11-14,6499.57,bank,42,online,False,Completion,0.44
FRAUD-6531641,Identity Fraud,Ontario,2024-07-15,6166.58,employer,70,in-person,True,Completion,0.87
FRAUD-1192795,Identity Fraud,Ontario,2024-07-09,4159.21,employer,36,in-person,True,Processing,0.77
FRAUD-4000256,Identity Fraud,Ontario,2024-07-27,4973.92,bank,66,online,True,Completion,0.72
FRAUD-6629146,Identity Fraud,Ontario,2023-07-24,8471.91,bank,24,phone,False,Initiation,0.62
FRAUD-1679116,Identity Fraud,Ontario,2024-10-14,2670.96,bank,66,online,True,Processing,0.94
FRAUD-8876445,Identity Fraud,Ontario,2024-08-31,5136.44,bank,74,online,True,Completion,0.81
FRAUD-8149095,Identity Fraud,Ontario,2024-06-17,4265.7,employer,47,email,True,Completion,0.23
FRAUD-1085469,Identity Fraud,Ontario,2023-10-22,2987.3,police,25,phone,True,Completion,0.95
FRAUD-5268061,Identity Fraud,Ontario,2024-04-10,6533.04,employer,44,phone,True,Completion,0.22
FRAUD-7522088,Identity Fraud,Ontario,2024-06-16,3967.97,victim,80,in-person,True,Completion,0.55
FRAUD-4299498,Identity Fraud,Ontario,2023-10-11,3277.82,bank,41,email,False,Completion,0.26
